Category,label,Description
Books,0,Kashi: Secret of the Black Temple (Harappa) Review ‘Vineet Bajpai is undoubtedly the new literary superstar’ – Times of India ‘Vineet Bajpai…India’s answer to Dan Brown…’ – Hindustan Times ‘Pralay…a tour de force of a book.’ – The Week ‘Vineet…has taken the country by storm…’ – DNA Review Media Quotes / Appreciation‘Vineet Bajpai India’s answer to Dan Brown’ – Hindustan Times‘Vineet has taken the country by storm’ – DNA. 				    	 					              See all Product description
Household,3,HomeTown Allen 4 Seater Dining Set with Bench
Books,0,The C Programming Language 
Books,0,An Outline History of English Literature 
Household,3,"DeckUp Dusun Matte Finish Coffee Table, 39x21.4x16.5-inch (Dark Wenge) Product dimensions: length (39 inches), width (21.4 inches), height (16.5 inches).primary material: engineered wood with melamine laminate. Colour: dark wenge, finish: matte finish, style: contemporary.assembly required: the product requires basic assembly and comes with DIY (do-it-yourself) assembly instructions."
Household,3,"Asian Hobby Crafts A4 EVA Foam Sheet 2mm Thick for Scrapbooking (10 Sheets) Colour:Multi Color   Color assorted add flair to your craft expeditions with Asian Hobby Crafts foam sheets. These Eva foam sheets are perfect for scrapbooking, hobby crafts, project making, decorations and other endless ideas. Asian Hobby Crafts provides the best quality Eva foam that has an ultra fine texture giving your creations a fine finish. Choose the color of your choice from our catalogue. Click on Asian Hobby Crafts under the title to explore other designs or craft related items."
Books,0,RRB Junior Engineer JE(IT) DMS and CMA Stage 1 Exam Books in Tamil
Household,3,"Darice 18 by 27-Inch Oval Quilting Hoops, Large A wooden oval hoop for quilting. 18"" x 27"" and 1"" in depth."
Electronics,2,SanDisk Ultra Fit USB 3.1 Flash Drive 32GB Size name:32GB   SanDisk ultra fit USB 3.1 32GB - small form factor plug and stay hi-speed USB drive.
Household,3,DeckUp Lexis Engineered Wood 3-Shelf Matte Finish Bookcase and Storage Unit (Dark Wenge) Size:3-Shelf   The product is a Engineered Wood 3-Shelf Matte Finish Bookcase and Storage Unit.
Clothing & Accessories,1,Jack's Star Soft Cotton Track Pants for Kids Infants & Toddler - Lowers/Joggers for Boys and Girls with Bottom Ribs- Pack of 5
Electronics,2,"EASY Mini Portable Wireless Keyboard with built-in Mouse combo 2.4 GHz Wireless Mini QWERTY Keyboard with Air Mouse::Comes with Rechargable Battery::Built in Touch Pad::Multimedia Control Keys::PC Gaming Control Keys::Auto Sleep and Auto Wake up mode::Portable and Elegant Design::Easy to Carry and Operate::Perfect for PC, iPad, Android TV Box, Google TV Box::Operating range 7-10 meters without signal disturbance and no direction imit:: Size 146.8 x 97.5 x 19 mm::Weight 110 grams"
Electronics,2,Redgear Manta MT21 Gaming Keyboard and Gaming Mouse Combo (Black) Redgear Blaze membrane keyboard with 104 keys. Keystrokes - 10 million. Redgear Manta gaming mouse with 800/1600/2000/3200 DPI adjustment and DPI indicator. 50IPS max speed and 10g acceleration. 5 million click lifetime.
Household,3,"Invezo Impression Iron Portable Foldable Reusable Gazebo Canopy Display Advertising Tent (Blue,10x10 Ft, 3 x 3M, 15kg) This is a 10 x 10 feet gazebo tent( 18 kgs tent ) .no tool required for installation. Installation manual provided inside the packaging. This product is manufactured by adapt affairs and marketed by Invezo Impression."
Books,0,FST1-Foundation course in science and technology-Guide & Question Bank by Expert panel of neeraj Publications-2018 edition (English Medium) FST1-Foundation course in science and technology-Guide & Question Bank by Expert panel of neeraj Publications-2018 edition (English Medium)
Household,3,"Party Propz Ribbons for Decoration Style Name:Set of 1   A classic favorite in a variety of colors, the curling ribbons is perfect for holiday gift wrap, balloon string and any party occasions. Great for balloons, decorating and more. No party is complete until everything is decorated. The multi-purpose curling ribbon is just what you need. Not only is it great for tying balloons to your mailbox or to chairs, but also use it to seal up your gift bags."
Household,3,"Sai Mosaic Art 20x20x4mm Vitreous Tiles for Indoor and Outdoor Projects (Aqua, 200Gm)- Pack of 65-70 Pieces Vitreous glass mosaic for mosaic hobby work for outdoor and indoor projects."
Books,0,"Capital Letters ABC: Write and practice Capital Letters A to Z book for kids (Writing Fun) About the Author Wonder House has a dedicated team of editors and designers involved in the development of magnificent and enriching children books. The team pays special attention to develop age appropriate content and does extensive research on every topic included in the book. Our mission is to develop highly informative content which will help the children to master different skills. At Wonder House, we strive to make learning a joy."
Electronics,2,"GIZGA 2.5"" Hard Drive Case Self Tattoo Hard Shell (Black) Colour:Black   This durable Hard Drive case protects your portable Hard Disk drive, stores your necessary USB cords, pen-drives and so on."
Clothing & Accessories,1,"Mothercare Girls' Pyjama Set (Set of 2) These pretty and cute pyjamas featuring an adorable panda print and an all over floral print are perfect for a comfortable night's sleep. Made from soft, breathable cotton fabric these versatile pyjamas can also be mixed and matched to create other great looks for bedtime."
Clothing & Accessories,1,"faas Full Eye UV Protected Boy's and Girl's Sunglasses (8 to 15 Years, FS0082, 55, Feroza) We understand that a perfect face accessory is necessary to perfectly complete your attire. Kids are more lively and colourful. This makes us release our sunglasses models which are available in many colours and different styles. These goggles block the incoming dust completely to provide better vision."
Clothing & Accessories,1,Ezee Sleeves Girl's Combo Cotton Tshirt Pack of 5
Clothing & Accessories,1,Biba Girls' Salwar Suit Set
Household,3,"Joyful Studio 4 XLPlastic Modular Drawer System, Multi Colour(31cmx39cmx80.9 cm) Color Name:Multi Color   Joyful studio 4 extra Large Drawer system multipurpose storage drawer comes with extra large drawers ideal to store kids clothes ,toys, books and other small stuffs in an organized manner. Overall Dimension Size: 310 mm x 390 mm x 809 mm. Ideal for Gifts, Home and office use etc. Its elegant and practical design for a host of multipurpose usage."
Electronics,2,"CHAMPION UPS 800VA (Home, Shop & Office) | Line Interactive | 15-20 mins backup The Champion Line Interactive 800VA UPS provides comprehensive protection for PC equipment. The UPS is more compact and offers greater comprehensive power protection against surges and spikes. This UPS will continue providing stable power to connected equipment and enable to shutdown PC safely during power failure. It is a perfect choice for any home or small office application."
Electronics,2,"Max Secure Antivirus - 1 PC's, 3 Year (Voucher) Size name:1 PC, 3 YEAR (VOUCHER)   Max antivirus will protect your PC with every aspect like usb and external drive protection, anti malware, more powerful and faster, anti spyware."
Books,0,"Society CTC Dust Tea, 500g Crushed, twisted and curled each tea leaf is carefully picked to create and amalgamation of exquisite aroma and taste. The CTC process ensures that the Society tea offers the perfect infusion of rich color and strong flavor providing each customer a cuppa to cherish.."
Electronics,2,Acer 18.5 inch (46.99 cm) LED Monitor - EB192Q (Black) Specifications LED 18.5 '' ACER EB192Qb (B). Brand ACER Model EB192Qb Response Time 5 ms Max. Resolution 1366x768 @ 60Hz Contrast Ratio 100 million: 1 (ACM). Brightness 200 nits (cd / m2). Display 18.5 inch Color System 16.7 m POWER Supply (100V-240V): Internal Power Consumption (Off): 0.45W Power Consumption (Sleep): 14W Power Consumption (on): 18W. VGA Port 1 Port.
Books,0,Handbook Medical Laboratory Technology: 2nd edition 
Clothing & Accessories,1,Biba Girls Straight Fit Salwar Suit Set BIBA today is the most loved ethnic wear brand in the country. BIBA Girls products are available now.
Clothing & Accessories,1,"24 Pieces Mermaid Theme Glitter Cupcake Topper Cake Picks Decoration for Baby Shower Birthday Party Favors, Mermaid Tail, Seahorse and Starfish Food Picks Package includes: 8 pcs mermaid tail topper 8 pcs starfish topper 8 pcs seahorse topper"
Books,0,Digital Photography Complete Course 
Household,3,"Deckup Cove 2-Door Wardrobe With Mirror (Dark Wenge, Matte Finish) Product Dimensions: Length (24 Inches), Width (17 Inches), Height (71 Inches).Primary Material: Engineered Wood With Melamine Laminate.Color: Dark Wenge, Finish: Matte Finish, Style: Contemporary.Assembly Required: The Product Requires Basic Assembly And Comes With Diy (Do-It-Yourself) Assembly Instructions"
Electronics,2,"HP DeskJet 2138 All-in-One Ink Advantage Colour Printer HP Photo and document All-in-One printers deliver the versatility to print everything from documents, email and web pages to lab-quality photos. With copy and scan capabilities too, these printers are perfect for home, school or work projects."
Household,3,"Eveready QH800 800-Watt Room Heater (Black) 800W, 230V, 50Hz Dual heat setting to suit your comfort Twin quartz tubes for direct heating Easy to carry design provides ease of use Easy to carry handle for convenience Safety tip over switch cuts off power to avoid accidents Power indicator ISI certified for safety"
Clothing & Accessories,1,"Iuhan Baby Infant Girls Autumn Winter Hooded Coat Cloak Jacket Thick Warm Clothes ❤️Size:6M ----- Label Size:6/70 ------- Bust:40-70cm/15.7-27.5"" --- Sleeve:13cm/5.1"" --- Length:29cm/11.4"" --- Height:70CM ❤️Size:12M --- Label Size:8/80 ------- Bust:40-70cm/15.7-27.5"" --- Sleeve:15cm/5.9"" --- Length:31cm/12.2"" --- Height:80CM ❤️Size:18M --- Label Size:10/90 ----- Bust:40-70cm/15.7-27.5"" --- Sleeve:17cm/6.7"" --- Length:33cm/13"" ------ Height:90CM ❤️Size:24M --- Label Size:12/100 --- Bust:40-70cm/15.7-27.5"" --- Sleeve:19cm/7.5"" --- Length:36cm/14.2"" --- Height:100CM"
Electronics,2,"Philips BHS386 Kera Shine Straightener (Purple) This Philips hair straightener is specially designed for Indian hair. With SilkPro Care technology and advanced keratin ceramic coating, plates smoother than silk resulting in less heat exposure and minimal friction. 2 professional styling temperatures designed for salon result with extra care and control."
Electronics,2,"TP-Link TL-WR820N 300Mbps Wireless N Speed Router (White) Style name:N300-Ideal   300Mbps wireless transmission rate ideal for both bandwidth sensitive tasks and basic work. IPTV supports IGMP Proxy/Snooping, Bridge and Tag VLAN to optimize IPTV streaming. Compatible with IPv6 (Internet Protocol version 6). Guest Network provides separate access for guests while securing the host network. Parental Controls manage when and how connected devices can access the internet. Security protocols protect your home network with firewalls and wireless encryption."
